-0.10329,-0.11329,-0.11329,-0.12329,-0.12329,-0.12329,-0.13329,-0.13329
-0.65396,-0.7504,-0.7884,-0.9124,-0.7734,-0.6584,-0.8804,-0.7684
-0.97946,-0.3529,-0.5469,-0.8619,-0.8999,-1.2959,-0.7829,-1.1769
-0.6155,-0.5275,-0.5715,-0.5235,-0.6315,-0.7135,-0.7275,-0.5515
-0.04673,-0.05673,-0.05673,-0.06673,-0.06673,-0.06673,-0.07673,-0.07673
-0.58373,-0.2434,-0.7634,-0.8324,-0.9404,-0.8184,-0.9084,-0.8604
-0.24342,-0.25342,-0.25342,-0.26342,-0.26342,-0.26342,-0.27342,-0.27342
-0.3409,-0.3509,-0.3509,-0.3609,-0.3609,-0.3609,-0.3069,-0.3109
-0.3847,-0.6867,-0.5867,-0.6967,-0.5467,-0.4927,-0.5787,-0.7067
-2.2517,-0.7187,-1.4479,-0.7317,-0.5367,-1.2107,-1.0687,-1.5627
-0.08899,-0.09899,-0.09899,-0.10899,-0.10899,-0.10899,-0.11899,-0.11899
-1.746,-0.6143,-0.1773,-0.6453,-1.2543,-1.0203,-1.0133,-0.8193
-0.33842,-0.34842,-0.34842,-0.35842,-0.28342,-0.35842,-0.36842,-0.30842
-0.03959,-0.34159,-0.34159,-0.26559,-0.27659,-0.35159,-0.29759,-0.36159
-0.2079,-0.4409,-0.8479,-0.8719,-0.6749,-0.6859,-0.7759,-0.9079
-0.1467,-0.7177,-0.9937,-0.8597,-0.9787,-0.8637,-0.8577,-0.7937
-0.28334,-0.29334,-0.29334,-0.21734,-0.30334,-0.30334,-0.31334,-0.31334
0.00712,-0.00288,-0.00288,-0.01288,-0.01288,-0.01288,-0.02288,-0.02288
-0.6363,-0.9383,-0.8383,-0.9483,-0.7773,-0.6763,-0.8943,-0.7783
-0.2615,-0.5875,-0.4095,-0.5475,-0.5695,-0.5835,-0.5375,-0.7295
-0.44469,-0.45469,-0.45469,-0.46469,-0.31469,-0.39669,-0.41069,-0.47469
-0.58771,-0.4516,-0.9466,-0.5366,-0.8066,-1.0526,-0.8686,-0.8716
-0.03288,-0.04288,-0.04288,-0.05288,-0.05288,-0.05288,-0.06288,-0.06288
-0.5925,-0.5045,-0.7485,-0.3515,-0.6085,-0.7585,-0.5765,-0.6485
-0.28796,-0.29796,-0.19796,-0.30796,-0.30796,-0.23996,-0.25396,-0.25796
-0.45916,-0.46916,-0.26916,-0.39316,-0.32916,-0.27516,-0.42516,-0.48916
-0.86896,-0.9594,-0.9694,-1.1654,-1.1834,-1.0684,-1.4244,-1.0584
-0.6035,-0.5395,-0.7055,-0.7435,-0.8405,-0.9155,-0.8615,-0.8655
-0.6391,-0.4041,-0.5951,-0.7191,-0.6551,-0.6691,-0.7511,-0.7551
-0.6258,-0.5618,-0.3108,-0.7658,-0.6378,-0.5298,-0.8198,-0.8878
-0.9045,-0.7085,-0.6005,-1.2885,-1.0815,-1.1785,-1.0965,-1.0195
-0.6213,-0.6553,-0.6773,-0.7013,-0.6373,-0.5833,-0.6693,-0.6773
-0.6958,-0.4858,-0.9498,-1.0208,-0.8198,-0.7568,-1.1918,-1.0758
-0.40861,-0.44261,-0.46461,-0.48861,-0.57461,-0.57461,-0.58461,-0.52461
-0.2974,-0.4034,-0.7454,-0.6224,-0.8274,-0.7804,-0.8704,-0.7624
-0.2265,-0.2365,-0.2365,-0.2465,-0.2465,-0.1785,-0.2565,-0.2565
-0.81762,-0.5164,-0.4344,-0.9784,-0.3864,-1.2214,-1.0104,-1.1864
-0.35007,-0.36007,-0.36007,-0.28407,-0.37007,-0.30207,-0.38007,-0.38007
-0.5441,-0.4171,-0.6461,-0.6841,-0.6311,-0.7201,-0.6101,-0.6861
-0.4681,-0.4041,-0.5701,-0.3501,-0.5551,-0.7801,-0.6621,-0.7901
-0.606,-0.128,-0.516,-0.54,-0.326,-0.49,-0.572,-0.576
-0.4476,-0.7786,-0.9006,-0.9106,-0.9106,-0.7066,-0.6646,-0.6206
-0.10626,-0.11626,-0.11626,-0.12626,-0.12626,-0.12626,-0.13626,-0.13626
-0.3053,-0.3633,-0.5073,-0.5313,-0.6173,-0.6173,-0.6273,-0.6273
-1.3917,-1.2142,-1.2135,-0.7305,-0.8975,-1.0105,-1.1215,-1.4625
-0.5075,-0.3445,-1.0015,-0.8535,-0.8385,-0.8395,-1.0575,-0.8815
-0.29535,-0.45135,-0.35135,-0.46135,-0.46135,-0.46135,-0.34335,-0.47135
-0.22853,-0.40853,-0.23053,-0.45453,-0.54053,-0.54053,-0.48653,-0.49053
-0.5224,-0.5054,-0.6704,-0.7224,-0.4554,-0.5724,-0.7984,-0.8704
-0.65571,-0.7656,-0.9846,-1.4826,-0.9886,-1.1786,-0.9046,-1.3536
-0.49483,-0.3935,-0.5915,-0.8295,-0.6265,-0.9335,-0.8835,-0.5315
-0.30492,-0.31492,-0.31492,-0.32492,-0.24992,-0.32492,-0.27092,-0.33492
0.1492,-0.5908,-0.5908,-0.5148,-0.4508,-0.5328,-0.5468,-0.4908
-0.23779,-0.24779,-0.24779,-0.25779,-0.25779,-0.25779,-0.26779,-0.26779
-0.4401,-0.4741,-0.5961,-0.5201,-0.4561,-0.5381,-0.4881,-0.6161
-0.76677,-0.6842,-0.7562,-1.0412,-0.8572,-0.9862,-1.0122,-1.3052
-0.612,-0.646,-0.468,-0.52,-0.703,-0.71,-0.326,-0.608
-0.25939,-0.26939,-0.26939,-0.27939,-0.27939,-0.27939,-0.28939,-0.28939
-1.2315,-0.8961,-0.9091,-1.0221,-1.1431,-1.0411,-1.2391,-0.8611
-0.1967,-0.3027,-0.5907,-0.3707,-0.4257,-0.5967,-0.6827,-0.6907
-2.0125,-1.4357,-0.946,-1.375,-0.705,-1.604,-1.233,-0.977
-0.35179,-0.36179,-0.36179,-0.28579,-0.37179,-0.30379,-0.38179,-0.38179
-1.1653,-0.5573,-0.7753,-0.6473,-0.9123,-0.7953,-1.0673,-1.1353
-0.4467,-0.2607,-0.3487,-0.5007,-0.5337,-0.7587,-0.7687,-0.6487
-0.18003,-0.33603,-0.23603,-0.34603,-0.34603,-0.34603,-0.35603,-0.35603
-0.4251,-0.8441,-0.6841,-0.6361,-1.1861,-1.2681,-1.1541,-0.9861
-1.0335,-0.4585,-1.0155,-0.4105,-0.7515,-0.8145,-0.8145,-1.0245
-1.2586,-0.8433,-1.4283,-0.7033,-1.4583,-0.9883,-0.9813,-1.1193
-0.8523,-0.2603,-0.7543,-0.9923,-0.8643,-0.9603,-0.8403,-1.0543
-0.44521,-0.5001,-0.4441,-0.6841,-0.5271,-0.5881,-0.9181,-0.7881
-0.08317,-0.09317,-0.09317,-0.10317,-0.10317,-0.10317,-0.11317,-0.11317
-2.1543,-1.2786,-1.1046,-0.2136,-0.7426,-0.9226,-1.5256,-1.2136
-0.5011,-0.5351,-0.5571,-0.5811,-0.4421,-0.4631,-0.4851,-0.4971
-0.5383,-0.3623,-0.5913,-0.7433,-0.6263,-0.7973,-0.8833,-0.7113
-0.47475,-0.48475,-0.48475,-0.32275,-0.34475,-0.42675,-0.37675,-0.50475
-0.00711,-0.01711,-0.01711,-0.02711,-0.02711,-0.02711,-0.03711,-0.03711
-0.07063,-0.08063,-0.08063,-0.09063,-0.09063,-0.09063,-0.10063,-0.10063
-0.27232,-0.28232,-0.28232,-0.29232,-0.29232,-0.29232,-0.30232,-0.24232
-0.6077,-0.2757,-0.6637,-0.6877,-0.6987,-0.6377,-0.5277,-0.7837
-0.44187,-0.45187,-0.45187,-0.37587,-0.23687,-0.46187,-0.40787,-0.47187
-0.29645,-0.30645,-0.30645,-0.31645,-0.31645,-0.24845,-0.26245,-0.32645
-0.16136,-0.31736,-0.31736,-0.32736,-0.32736,-0.32736,-0.33736,-0.27736
0.00232,-0.00768,-0.00768,-0.01768,-0.01768,-0.01768,-0.02768,-0.02768
-0.10537,-0.11537,-0.11537,-0.12537,-0.12537,-0.12537,-0.13537,-0.13537
-0.32043,-0.33043,-0.23043,-0.34043,-0.34043,-0.34043,-0.28643,-0.29043
-0.04081,-0.05081,-0.05081,-0.06081,-0.06081,-0.06081,-0.07081,-0.07081
-0.48191,-0.6528,-0.6408,-0.8068,-0.5088,-1.0148,-0.9048,-0.9808
-0.41865,-0.42865,-0.42865,-0.35265,-0.28865,-0.37065,-0.44865,-0.44865
-0.6215,-0.4115,-0.5775,-0.3575,-0.7125,-0.5835,-0.7335,-0.7975
-0.23314,-0.26714,-0.28914,-0.39914,-0.32414,-0.39914,-0.40914,-0.34914
-0.16466,-0.17466,-0.17466,-0.18466,-0.18466,-0.18466,-0.19466,-0.19466
-0.31579,-0.32579,-0.32579,-0.33579,-0.33579,-0.33579,-0.34579,-0.34579
-0.17294,-0.18294,-0.18294,-0.19294,-0.19294,-0.19294,-0.20294,-0.20294
-0.20062,-0.25862,-0.50262,-0.34062,-0.43762,-0.51262,-0.45862,-0.52262
-0.05717,-0.06717,-0.06717,-0.07717,-0.07717,-0.07717,-0.08717,-0.08717
-0.6898,-0.9478,-0.6738,-0.6808,-0.6038,-0.8518,-1.0518,-0.8518
-0.12675,-0.13675,-0.13675,-0.14675,-0.14675,-0.14675,-0.15675,-0.15675
-1.0065,-1.0185,-1.0672,-0.6572,-1.2762,-1.3562,-1.3552,-1.2542
-0.21279,-0.22279,-0.22279,-0.23279,-0.23279,-0.23279,-0.24279,-0.24279
-0.05265,-0.06265,-0.06265,-0.07265,-0.07265,-0.07265,-0.08265,-0.08265
-0.21541,-0.24941,-0.37141,-0.38141,-0.38141,-0.38141,-0.39141,-0.39141
-0.751,-0.358,-0.85,-0.615,-1.114,-1.088,-0.781,-1
-0.3791,-0.1881,-0.5271,-0.3211,-0.6121,-0.6331,-0.6551,-0.6671
-1.6211,-0.4278,-0.5368,-0.2208,-1.7938,-1.8688,-0.9778,-1.1138
-1.6437,-1.0607,-0.5717,-0.7657,-0.9237,-0.9937,-0.9477,-1.2427
-0.9777,-0.6367,-0.7347,-1.1777,-0.9407,-0.8187,-1.1537,-1.0857
-0.31577,-0.32577,-0.32577,-0.33577,-0.33577,-0.33577,-0.34577,-0.34577
-0.09324,-0.10324,-0.10324,-0.11324,-0.11324,-0.11324,-0.12324,-0.12324
-0.33777,-0.34777,-0.34777,-0.35777,-0.35777,-0.28977,-0.30377,-0.36777
-0.01273,-0.02273,-0.02273,-0.03273,-0.03273,-0.03273,-0.04273,-0.04273
-0.16851,-0.32451,-0.22451,-0.33451,-0.33451,-0.33451,-0.34451,-0.34451
-1.2016,-0.8649,0.0251,-1.0309,-1.2299,-0.5809,-1.0229,-1.0549
-0.06673,-0.07673,-0.07673,-0.08673,-0.08673,-0.08673,-0.09673,-0.09673
-0.4273,-0.5693,-0.6673,-1.1773,-0.9313,-0.9733,-1.0593,-0.9473
-0.6637,-1.0377,-0.6437,-0.9617,-0.9637,-1.1697,-0.8417,-0.9967
-0.05972,-0.06972,-0.06972,-0.07972,-0.07972,-0.07972,-0.08972,-0.08972
-0.37117,-0.40517,-0.52717,-0.45117,-0.38717,-0.46917,-0.54717,-0.48717
-0.5624,-0.6584,-0.6784,-0.5944,-1.0324,-0.9164,-0.9924,-1.1864
-0.8959,-0.6749,-0.1809,-0.9449,-0.8469,-1.1699,-1.2219,-1.0889
-0.45679,-0.34479,-0.26679,-0.30479,-0.32679,-0.47679,-0.35879,-0.48679
-0.967,-0.90589,-0.422,-0.846,-0.637,-1.291,-1.307,-1.141
-0.83008,-0.8193,-0.9723,-1.2563,-0.6733,-0.8943,-0.9683,-1.1123
-0.822,-0.514,-0.824,-0.962,-0.588,-0.912,-0.888,-1.024
-0.88763,-0.5243,-0.2823,-0.4413,-1.0943,-0.9503,-1.2123,-1.0623
-0.1118,-0.1218,-0.1218,-0.1318,-0.1318,-0.1318,-0.0778,-0.1418
-0.3588,-0.7683,-0.6363,-0.9003,-1.1413,-0.8653,-0.9033,-1.0263
-0.3422,-0.4532,-0.5222,-0.5762,-0.7922,-0.7522,-0.7182,-0.9822
-0.9525,-0.8705,-0.6635,-0.8605,-0.8935,-0.8465,-1.0005,-0.8885
-0.47035,-0.48035,-0.48035,-0.49035,-0.49035,-0.49035,-0.50035,-0.44035
-0.6826,-0.7226,-0.7386,-0.5906,-0.6986,-0.6446,-0.6666,-0.5586
-1.2667,-1.3099,-1.0239,-0.9399,-0.5659,-1.1459,-1.3329,-1.6689
-0.22626,-0.23626,-0.23626,-0.16026,-0.24626,-0.17826,-0.25626,-0.25626
-0.2949,-0.4949,-0.7399,-0.5339,-0.8249,-0.7779,-0.9319,-0.8199
-0.32321,-0.47921,-0.37921,-0.31721,-0.41421,-0.48921,-0.43521,-0.43921
-0.35037,-0.36037,-0.26037,-0.28437,-0.29537,-0.30237,-0.38037,-0.38037
-0.24092,-0.25092,-0.25092,-0.26092,-0.26092,-0.26092,-0.20692,-0.27092
-0.7695,-0.7245,-0.4145,-0.5615,-0.9835,-1.1255,-1.0915,-0.8975
-0.5693,-0.7253,-0.3253,-0.5633,-0.5853,-0.6673,-0.4113,-0.6853
-1.4212,-0.9222,-1.1182,-1.1662,-1.3892,-0.7642,-1.2892,-1.1792
-0.47246,-0.6849,-0.6069,-0.4729,-0.5169,-0.3909,-0.7629,-0.7669
-0.29969,-0.30969,-0.30969,-0.31969,-0.31969,-0.31969,-0.32969,-0.32969
-0.3561,-0.7121,-0.5501,-0.3811,-0.5641,-0.7561,-0.8421,-0.8501
-0.659,-0.543,-0.754,-0.567,-0.973,-0.951,-0.721,-1.043
-0.09303,-0.39503,-0.39503,-0.40503,-0.25503,-0.40503,-0.35103,-0.41503
-0.09693,-0.10693,-0.10693,-0.11693,-0.11693,-0.11693,-0.12693,-0.12693
-0.7148,-0.5038,-0.9168,-0.6828,-0.6518,-0.9588,-0.8948,-0.8568
0.00911,-0.00089,-0.00089,-0.01089,-0.01089,-0.01089,-0.02089,-0.02089
-0.1655,-0.6615,-0.7055,-0.5715,-0.5405,-0.8475,-0.6695,-0.6745
-0.10356,-0.11356,-0.11356,-0.12356,-0.12356,-0.12356,-0.13356,-0.13356
-0.4714,-0.6994,-0.9654,-0.6454,-0.6254,-0.8714,-0.7654,-0.8454
-2.6835,-0.6343,-0.7433,-1.0643,-1.0883,-2.0033,-1.3973,-1.1923
-0.14981,-0.30581,-0.10581,-0.14381,-0.31581,-0.31581,-0.26181,-0.32581
-0.01571,-0.17171,-0.17171,-0.18171,-0.18171,-0.18171,-0.19171,-0.19171
-0.39563,-0.40563,-0.30563,-0.41563,-0.34063,-0.41563,-0.36163,-0.42563
-0.01902,-0.02902,-0.02902,-0.03902,-0.03902,-0.03902,-0.04902,-0.04902
-1.0031,-0.3731,-0.6931,-0.7471,-0.8521,-1.0441,-0.9371,-1.0651
-0.40446,-0.41446,-0.41446,-0.42446,-0.34946,-0.42446,-0.43446,-0.37446
-0.12944,-0.13944,-0.13944,-0.14944,-0.14944,-0.14944,-0.15944,-0.15944
-0.03726,-0.04726,-0.04726,-0.05726,-0.05726,-0.05726,-0.06726,-0.06726
-0.4495,-0.3855,-0.4515,-0.6755,-0.7615,-0.5575,-0.5795,-0.4715
-0.4031,-0.4611,-0.7051,-0.6291,-0.6401,-0.5791,-0.5331,-0.5451
-0.4873,-0.5213,-0.3433,-0.4813,-0.5783,-0.4493,-0.5993,-0.4833
-0.6695,-0.4545,-0.5715,-0.7235,-0.7565,-0.6415,-0.8635,-0.7155
-0.954,-0.88733,-0.794,-0.707,-0.884,-0.802,-0.827,-0.943
-0.7949,-0.4239,-0.4519,-0.8489,-1.0319,-0.9309,-1.1169,-0.8299
-1.2912,-1.5119,-0.8539,-1.2239,-1.3219,-0.8549,-1.0089,-1.1989
-0.5406,0.1534,-0.4716,-0.8266,-0.6986,-0.9306,-0.7386,-0.4936
-0.4534,-0.3284,-0.8544,-0.2984,-0.9444,-0.9384,-0.7924,-0.9084
-0.76579,-0.9639,-0.8729,-1.1669,-1.2219,-0.7729,-0.9889,-1.2469
-0.9052,-0.5612,-0.6152,-0.7532,-0.7002,-0.6532,-0.7432,-0.6352
-0.7024,-0.6914,-0.5414,-0.9674,-0.6904,-1.1074,-1.0654,-1.1054
-1.8376,-0.84135,-1.4636,-0.8366,-1.1096,-1.3006,-1.0716,-1.5276
-0.0711,-0.8691,-0.5681,-1.0371,-0.7031,-0.9871,-0.6681,-0.7731
-0.2536,-0.3586,-0.6936,-0.7456,-0.7036,-0.6136,-0.7576,-0.8336
-0.6361,-0.6011,-0.5441,-0.6691,-0.7991,-0.7591,-0.9171,-0.8691
-0.2824,-0.2774,-0.5814,-0.6334,-0.4414,-0.7554,-0.7094,-0.8414
