1.472,0.674,0.975,0.506,0.84,0.556,0.875,0.77,1.5431
1.17,1.065,0.73,0.678,0.72,0.81,0.666,0.59,1.4236
0.883,0.918,0.975,0.85,0.72,0.76,0.602,0.65,1.5191
1.029,1.034,0.73,0.678,0.87,0.556,0.602,0.47,1.3114
1.175,0.674,1.027,0.678,0.795,0.932,0.769,0.59,1.4397
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.44704
0.586,1.085,1.172,1.193,0.993,1.008,0.602,0.77,1.6079
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.59786
1.2622,1.8462,1.686,1.784,1.457,1.37,1.39,1.279,2.4821
0.586,0.796,0.63,0.506,0.495,0.488,0.538,0.53,0.99268
0.586,0.552,0.63,0.42,0.57,0.556,0.474,0.41,1.0506
1.024,1.27,0.972,1.091,1.003,0.81,0.766,0.71,1.7229
0.732,0.674,0.73,0.678,0.645,0.624,0.577,0.685,1.3511
1.3588,1.174,1.62,1.402,1.238,1.51,1.298,0.997,2.1403
0.878,1.185,1.335,0.85,0.57,0.624,0.602,0.53,1.4965
0.44,0.43,0.53,0.506,0.57,0.42,0.474,0.53,0.97792
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.49266
1.024,1.034,0.63,0.592,0.72,0.624,0.708,0.65,1.4279
1.024,0.796,0.63,0.506,0.645,0.692,0.538,0.47,1.1242
0.878,0.796,0.43,0.764,0.57,0.846,0.602,0.65,1.3856
1.024,0.796,0.83,0.678,0.495,0.828,0.666,0.59,1.328
1.2567,1.25,1.25,0.85,0.645,1.008,1.145,0.781,1.8775
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.57553
1.1887,1.116,1.552,0.786,1.372,0.692,0.95,1.163,2.0486
1.034,0.912,0.73,0.592,0.72,0.6,0.538,0.47,1.2477
1.1,1.028,1.697,1.2,0.645,0.914,0.73,0.876,1.9021
0.44,0.552,0.63,0.678,0.57,0.488,0.666,0.41,1.1391
1.472,1.225,1.147,0.678,0.795,0.828,0.68,0.781,1.632
0.81125,1.36,0.973,1.164,0.765,0.556,0.73,0.719,1.9075
0.44,0.43,0.53,0.506,0.495,0.488,0.41,0.53,1.0069
0.44,0.552,0.43,0.42,0.495,0.42,0.41,0.41,0.9082
1.2622,2.032,2.108,2.171,2.378,1.652,2.021,1.49,3.02
0.44,0.43,0.43,0.506,0.42,0.42,0.41,0.41,0.7459
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.5577
0.586,0.552,0.43,0.42,0.42,0.42,0.474,0.41,0.81731
0.44,0.674,0.53,0.764,0.495,0.42,0.474,0.59,1.1389
1.0889,0.943,0.63,0.764,0.795,0.872,0.73,0.41,1.6273
0.77556,1.029,0.972,1.24,1.099,1.008,1.014,1.018,1.9512
0.878,0.43,0.53,0.42,0.495,0.488,0.474,0.47,0.90315
1.1783,1.9937,1.891,2.03,1.79,2.181,1.643,1.824,2.8665
0.732,0.918,0.53,0.678,0.645,0.488,0.705,0.47,1.3185
1.029,1.76,1.769,1.567,1.318,1.022,0.968,1.311,2.3354
0.586,0.552,0.53,0.42,0.495,0.42,0.474,0.47,0.80714
0.44,0.552,0.43,0.42,0.42,0.42,0.41,0.41,0.57538
0.44,0.43,0.43,0.42,0.42,0.556,0.41,0.41,0.81522
1.2567,1.185,1.03,0.936,0.832,1.14,0.741,0.841,1.861
1.5811,0.918,1.087,1.694,0.898,0.984,0.73,0.59,1.8147
0.85714,1.559,1.609,1.206,1.233,0.946,0.972,0.83,1.9056
1.326,1.906,1.534,0.958,1.281,0.972,0.844,0.907,2.0709
0.44,0.552,0.43,0.42,0.495,0.42,0.41,0.41,0.6836
1.1763,2.215,2.0344,2.26,2.245,1.998,1.363,1.923,3.2418
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.55237
0.586,0.674,0.53,0.592,0.495,0.488,0.474,0.41,0.82984
0.737,0.918,0.73,0.678,0.795,0.624,0.616,0.47,1.3505
1.1825,1.486,0.987,0.936,1.011,1.12,0.538,0.661,1.8188
0.586,0.552,0.53,0.42,0.495,0.42,0.474,0.41,0.89301
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.50915
0.81125,1.618,1.604,1.669,1.174,1.523,1.046,1.034,2.266
1.2814,1.1425,3.33,2.0522,1.826,2.413,2.395,2.126,3.6501
1.4244,2.2671,2.191,2.15,2.013,2.322,1.65,1.951,3.0281
1.024,0.796,0.63,0.42,0.42,0.556,0.474,0.47,1.1215
1.2622,1.452,0.93,0.913,0.945,0.692,0.978,1.031,1.881
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.49241
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.78496
0.586,0.43,0.43,0.506,0.495,0.556,0.474,0.41,0.96246
1.0889,1.372,1.807,1.339,1.232,1.563,1.173,0.83,2.2498
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.69068
0.99375,1.556,1.236,1.771,1.232,1.357,1.401,0.71,2.2224
0.44,0.43,0.43,0.506,0.42,0.42,0.41,0.41,0.6462
0.44,0.552,0.43,0.42,0.495,0.556,0.41,0.47,0.82133
0.732,0.841,1.047,0.678,0.532,0.76,0.772,0.863,1.6586
0.732,0.796,0.775,0.813,0.615,0.94,0.666,0.925,1.566
0.878,0.918,0.53,0.592,0.57,0.556,0.474,0.47,1.2335
1.4244,1.254,1.845,1.646,0.864,1.089,1.128,0.983,2.2854
0.44,0.674,0.63,0.592,0.495,0.42,0.474,0.59,1.1135
0.44,0.674,0.53,0.764,0.57,0.556,0.538,0.53,1.0528
0.732,0.552,0.63,0.506,0.42,0.692,0.474,0.65,1.1215
0.732,0.552,0.63,0.678,0.495,0.556,0.602,0.41,1.2023
0.44,0.43,0.43,0.42,0.57,0.488,0.474,0.53,0.89903
0.586,0.43,0.63,0.592,0.495,0.488,0.41,0.41,0.82774
0.586,0.674,0.53,0.506,0.72,0.624,0.602,0.47,1.0051
0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.69006
0.888,1.911,1.911,1.46,1.887,1.764,1.55,0.895,2.4702
1.024,0.552,0.73,0.592,0.645,0.556,0.538,0.47,1.2333
0.878,0.79,0.73,0.506,0.645,0.624,0.602,0.53,1.2731
0.44,0.43,0.43,0.506,0.42,0.42,0.474,0.41,0.74615
